CustomerID,CustomerName,Gender,BirthDate,SignupDate,City,Latitude,Longitude,ProductCount,TotalBalance,AccountTypes,RecencyDays,Frequency,MonetaryDebit,R_Score,F_Score,M_Score,RFM_Score,IsDormant,ValueSegment,EngagementStage,LastTxnDate
152,Emeka Ahmed,F,1988-03-28,2024-12-26,Benin City,6.335,5.6037,1,107536.35,loan,57,20,1949700.24,2,3,4,234,0,Loyal,Active,2026-05-21
153,Yakubu Nwabueze,M,1981-04-03,2024-10-10,Kaduna,10.5105,7.4165,2,260218.76,savings,365,11,781881.4099999999,1,1,2,112,0,Hibernating,Multi-Product,2025-07-17
154,Lilian Hassan,M,1987-08-25,2025-11-30,Kano,12.0022,8.592,2,818230.51,savings,21,28,946368.05,3,4,2,342,0,At Risk,Multi-Product,2026-06-26
155,Zainab Okoro,F,1986-04-15,2025-01-25,Benin City,6.335,5.6037,2,144899.49,current|loan,11,43,2476201.3,4,5,5,455,0,Champions,High Value,2026-07-06
156,Ngozi Ajibade,M,1986-08-05,2023-08-07,Enugu,6.4584,7.5464,1,192186.69,loan,270,4,117275.71,1,1,1,111,0,Hibernating,Active,2025-10-20
157,David Eze,M,1974-09-24,2024-09-09,Port Harcourt,4.8156,7.0498,1,350528.47,savings,14,12,814941.76,4,1,2,412,0,At Risk,Active,2026-07-03
158,Emmanuel Ogunleye,F,1992-03-12,2024-05-04,Calabar,4.9757,8.3417,2,539867.67,current|loan,126,16,1339871.47,1,2,3,123,0,Hibernating,Multi-Product,2026-03-13
159,Ibrahim Eze,M,1989-10-17,2025-10-19,Enugu,6.4584,7.5464,2,762740.8,current|loan,5,14,1253246.3599999999,5,2,3,523,0,At Risk,Multi-Product,2026-07-12
160,Ibrahim Johnson,F,1987-05-28,2024-05-14,Enugu,6.4584,7.5464,2,630071.77,current|loan,20,38,2630624.13,3,5,5,355,0,Loyal,High Value,2026-06-27
161,Zainab Okeke,F,1984-01-12,2026-04-13,Abeokuta,7.1475,3.3619,2,225101.15,loan,6,13,970266.6900000001,5,1,2,512,0,At Risk,Multi-Product,2026-07-11
162,Amaka Adelaja,M,1993-12-25,2025-09-12,Owerri,5.484,7.0351,2,484490.96,current|savings,14,28,1463581.48,4,4,3,443,0,Champions,Multi-Product,2026-07-03
163,Amaka Abiola,F,1980-09-27,2025-03-30,Abuja,9.0765,7.3986,2,114961.6,current|savings,51,30,1802325.91,2,4,4,244,0,Loyal,High Value,2026-05-27
164,David Hassan,F,1971-03-21,2024-05-28,Kano,12.0022,8.592,2,524965.36,current|loan,113,10,237189.15,1,1,1,111,0,Hibernating,Multi-Product,2026-03-26
165,Ibrahim Ibrahim,F,1975-05-18,2023-10-20,Jos,9.8965,8.8583,1,479479.25,loan,93,11,714486.85,1,1,1,111,0,Hibernating,Active,2026-04-15
166,Yakubu Danjuma,F,1988-02-10,2024-04-13,Enugu,6.4584,7.5464,1,93049.61,savings,10,24,1396748.57,4,3,3,433,0,At Risk,Active,2026-07-07
167,Zainab Suleman,F,1997-01-22,2025-06-21,Port Harcourt,4.8156,7.0498,2,615287.1,savings,65,21,1617161.07,2,3,4,234,0,Loyal,High Value,2026-05-13
168,Emeka Eze,F,1982-08-14,2025-04-27,Port Harcourt,4.8156,7.0498,2,195721.31,savings,0,41,2876307.13,5,5,5,555,0,Champions,High Value,2026-07-17
169,Adesuwa Johnson,M,1988-01-27,2024-03-11,Ibadan,7.3775,3.947,2,399886.23,current,24,38,3413856.04,3,5,5,355,0,Loyal,High Value,2026-06-23
170,Amaka Adegoke,M,1979-01-19,2024-01-24,Abeokuta,7.1475,3.3619,1,483941.72,savings,392,6,518216.87,1,1,1,111,1,Hibernating,Dormant,2025-06-20
171,Uche Balogun,F,1977-08-17,2023-08-19,Jos,9.8965,8.8583,2,356011.97,savings,5,33,1868773.04,5,5,4,554,0,Champions,High Value,2026-07-12
172,Lilian Lawal,M,1976-06-14,2025-05-27,Owerri,5.484,7.0351,1,329600.87,current,21,19,1823501.8800000001,3,2,4,324,0,At Risk,Active,2026-06-26
173,Emmanuel Suleman,F,1974-09-03,2023-07-20,Benin City,6.335,5.6037,1,350316.41,loan,14,20,1352720.5,4,3,3,433,0,At Risk,Active,2026-07-03
174,Emmanuel Eze,M,1977-06-14,2024-04-03,Jos,9.8965,8.8583,1,253621.71,loan,115,8,410174.44,1,1,1,111,0,Hibernating,Active,2026-03-24
175,Kehinde Hassan,M,1987-01-24,2025-09-25,Abuja,9.0765,7.3986,2,832998.29,loan|savings,51,21,728346.73,2,3,1,231,0,Hibernating,Multi-Product,2026-05-27
176,Amaka Ogunleye,F,1994-12-20,2025-08-27,Ibadan,7.3775,3.947,2,425016.48000000004,current|loan,3,40,2196865.21,5,5,5,555,0,Champions,High Value,2026-07-14
177,Fatima Hassan,M,1983-11-14,2025-05-29,Port Harcourt,4.8156,7.0498,1,309950.09,loan,22,20,1299139.27,3,3,3,333,0,At Risk,Active,2026-06-25
178,Emmanuel Balogun,F,1996-10-09,2024-04-08,Kaduna,10.5105,7.4165,1,443441.48,current,0,23,1690692.05,5,3,4,534,0,Champions,Active,2026-07-17
179,Mercy Ajibade,F,1987-05-22,2026-07-17,Enugu,6.4584,7.5464,2,450222.68,loan,26,29,1494171.98,3,4,3,343,0,Loyal,Multi-Product,2026-06-21
180,Segun Bello,F,1992-01-02,2026-02-13,Owerri,5.484,7.0351,1,13210.91,loan,3,23,877430.53,5,3,2,532,0,At Risk,Active,2026-07-14
181,Bola Ajibade,F,1971-02-23,2024-08-24,Kano,12.0022,8.592,2,168677.02,savings,22,47,3008026.71,3,5,5,355,0,Loyal,High Value,2026-06-25
182,Yakubu Okonkwo,F,1976-01-22,2025-11-17,Port Harcourt,4.8156,7.0498,1,452334.68,savings,9,15,956554.28,4,2,2,422,0,At Risk,Active,2026-07-08
183,Emeka Umeh,M,1995-10-31,2026-06-14,Abuja,9.0765,7.3986,2,191140.8,savings,78,33,1841789.42,1,5,4,154,0,Loyal,High Value,2026-04-30
184,Bola Obi,F,1976-03-05,2024-07-15,Benin City,6.335,5.6037,1,262349.26,current,93,10,1022034.4,1,1,2,112,0,Hibernating,Active,2026-04-15
185,Adesuwa Ajibade,F,1991-12-19,2026-01-21,Benin City,6.335,5.6037,2,404537.51,savings,2,21,1384927.3900000001,5,3,3,533,0,At Risk,Multi-Product,2026-07-15
186,David Nwachukwu,M,1981-04-12,2024-03-22,Port Harcourt,4.8156,7.0498,2,430864.09,loan,25,31,2740060.05,3,4,5,345,0,Loyal,High Value,2026-06-22
187,Grace Ajibade,F,1979-03-25,2026-04-07,Jos,9.8965,8.8583,2,512085.03,loan,431,13,1313686.17,1,1,3,113,1,Hibernating,Dormant,2025-05-12
188,Zainab Johnson,M,1983-11-29,2026-03-16,Port Harcourt,4.8156,7.0498,2,650275.0900000001,savings,37,40,2238176.59,2,5,5,255,0,Loyal,High Value,2026-06-10
189,Ngozi Onyeka,M,1986-11-15,2024-09-13,Lagos,6.5244,3.3792,2,431675.29000000004,loan|savings,5,13,970445.55,5,1,2,512,0,At Risk,Multi-Product,2026-07-12
190,Bola Adelaja,M,1972-02-04,2023-08-24,Benin City,6.335,5.6037,2,588496.01,loan|savings,4,40,2717597.64,5,5,5,555,0,Champions,High Value,2026-07-13
191,Yakubu Lawal,F,1980-11-09,2025-01-13,Kaduna,10.5105,7.4165,2,134148.28,current|savings,10,23,1453938.01,4,3,3,433,0,At Risk,Multi-Product,2026-07-07
192,Uche Hassan,M,1988-11-06,2024-12-16,Port Harcourt,4.8156,7.0498,2,821388.96,loan|savings,7,39,3255007.91,5,5,5,555,0,Champions,High Value,2026-07-10
193,Halima Adegoke,M,1994-07-03,2025-01-27,Jos,9.8965,8.8583,2,653753.0,current|loan,17,27,2089994.01,4,4,4,444,0,Champions,High Value,2026-06-30
194,Obinna Adelaja,F,1996-09-25,2024-07-09,Abuja,9.0765,7.3986,1,119220.9,current,36,17,1768463.17,2,2,4,224,0,Loyal,Active,2026-06-11
195,Ifeanyi Balogun,M,1979-04-22,2025-02-10,Ibadan,7.3775,3.947,1,209537.15,current,1,18,948758.31,5,2,2,522,0,At Risk,Active,2026-07-16
196,Fatima Adelaja,F,1973-08-25,2023-08-13,Ibadan,7.3775,3.947,2,721147.28,current|savings,23,15,1152008.36,3,2,2,322,0,At Risk,Multi-Product,2026-06-24
197,Zainab Onyeka,F,1994-01-14,2025-06-07,Ibadan,7.3775,3.947,2,439615.97000000003,current,3,37,1932702.18,5,5,4,554,0,Champions,High Value,2026-07-14
198,Emmanuel Lawal,F,1975-06-11,2025-08-19,Port Harcourt,4.8156,7.0498,1,227573.97,current,77,8,204541.81,1,1,1,111,0,Hibernating,Active,2026-05-01
199,Fatima Eze,M,1987-12-24,2025-04-03,Abeokuta,7.1475,3.3619,2,696614.45,loan,68,38,2755401.07,2,5,5,255,0,Loyal,High Value,2026-05-10
200,Uche Ogunleye,M,1982-08-11,2023-12-13,Port Harcourt,4.8156,7.0498,2,571841.03,loan|savings,15,27,2850743.86,4,4,5,445,0,Champions,High Value,2026-07-02
201,Mercy Balogun,M,1978-10-05,2024-04-09,Port Harcourt,4.8156,7.0498,2,478685.69,loan|savings,6,36,2684097.82,5,5,5,555,0,Champions,High Value,2026-07-11
202,Tunde Obi,F,1988-02-16,2024-11-30,Ibadan,7.3775,3.947,2,195958.38,current|savings,74,33,1993759.52,1,5,4,154,0,Loyal,High Value,2026-05-04
203,Lilian Abiola,M,1992-08-19,2024-03-18,Abuja,9.0765,7.3986,2,641004.4,current|savings,77,23,827087.6499999999,1,3,2,132,0,Hibernating,Multi-Product,2026-05-01
204,Segun Abiola,F,1983-07-14,2026-01-06,Owerri,5.484,7.0351,1,140752.66,savings,547,4,354777.38,1,1,1,111,1,Hibernating,Dormant,2025-01-16
205,Mercy Johnson,F,1995-06-05,2026-05-06,Port Harcourt,4.8156,7.0498,1,401467.35,current,1,19,1561299.4100000001,5,2,3,523,0,At Risk,Active,2026-07-16
206,Ibrahim Ajibade,M,1975-01-16,2023-11-28,Abeokuta,7.1475,3.3619,2,696615.15,current|loan,22,22,1454480.27,3,3,3,333,0,At Risk,Multi-Product,2026-06-25
207,Amaka Umeh,F,1977-12-11,2025-05-11,Ibadan,7.3775,3.947,2,441087.08999999997,loan,48,41,2545710.18,2,5,5,255,0,Loyal,High Value,2026-05-30
208,Chinedu Lawal,F,1993-12-22,2025-09-29,Kano,12.0022,8.592,2,593433.92,current,88,21,913588.56,1,3,2,132,0,Hibernating,Multi-Product,2026-04-20
209,Ifeanyi Ibrahim,M,1972-12-02,2023-09-15,Kaduna,10.5105,7.4165,2,833096.29,savings,24,22,2087885.44,3,3,4,334,0,Loyal,High Value,2026-06-23
210,Grace Ogunleye,F,1986-07-21,2023-09-17,Benin City,6.335,5.6037,2,790343.49,loan|savings,2,42,2317896.92,5,5,5,555,0,Champions,High Value,2026-07-15
211,Kehinde Okoro,M,1983-03-20,2025-12-05,Abeokuta,7.1475,3.3619,2,141085.89,savings,86,25,1864073.3900000001,1,3,4,134,0,Loyal,High Value,2026-04-22
212,Obinna Suleman,M,1972-10-20,2025-01-08,Enugu,6.4584,7.5464,2,543614.44,savings,23,35,2332111.37,3,5,5,355,0,Loyal,High Value,2026-06-24
213,Kehinde Ibrahim,F,1995-06-02,2025-06-11,Jos,9.8965,8.8583,2,494644.10000000003,savings,3,40,2758192.79,5,5,5,555,0,Champions,High Value,2026-07-14
214,Aisha Balogun,M,1970-07-26,2025-11-10,Abuja,9.0765,7.3986,1,313949.49,loan,52,19,883356.89,2,2,2,222,0,Hibernating,Active,2026-05-26
215,Tunde Ajibade,M,1983-06-03,2024-11-23,Lagos,6.5244,3.3792,2,513153.7,loan,36,31,1687854.47,2,4,4,244,0,Loyal,High Value,2026-06-11
216,Tunde Hassan,M,1982-12-02,2024-09-02,Kaduna,10.5105,7.4165,2,690838.6699999999,savings,20,33,1872696.49,3,5,4,354,0,Loyal,High Value,2026-06-27
217,Chinedu Danjuma,M,1974-05-29,2023-10-13,Jos,9.8965,8.8583,2,795140.06,savings,49,13,1268148.66,2,1,3,213,0,Hibernating,Multi-Product,2026-05-29
218,Zainab Suleman,F,1980-06-27,2024-03-04,Calabar,4.9757,8.3417,1,127643.11,current,112,8,305693.29000000004,1,1,1,111,0,Hibernating,Active,2026-03-27
219,Zainab Balogun,M,1982-02-23,2026-05-19,Abuja,9.0765,7.3986,2,357242.93,savings,19,31,1724232.08,3,4,4,344,0,Loyal,High Value,2026-06-28
220,Uche Mohammed,F,1985-12-16,2026-07-17,Abuja,9.0765,7.3986,1,474867.12,savings,38,12,1028685.97,2,1,2,212,0,Hibernating,Active,2026-06-09
221,Bola Bello,M,1991-10-27,2025-07-21,Kano,12.0022,8.592,2,561228.67,current|loan,394,9,341865.45,1,1,1,111,1,Hibernating,Dormant,2025-06-18
222,Adesuwa Adelaja,F,1981-10-01,2024-05-17,Kaduna,10.5105,7.4165,2,556918.71,savings,17,15,1386105.25,4,2,3,423,0,At Risk,Multi-Product,2026-06-30
223,Grace Danjuma,F,1995-05-20,2024-09-06,Port Harcourt,4.8156,7.0498,2,506092.03,loan|savings,42,20,1173818.4,2,3,2,232,0,Hibernating,Multi-Product,2026-06-05
224,Emeka Lawal,M,1980-12-03,2024-09-26,Benin City,6.335,5.6037,2,141372.97999999998,current,6,31,2006680.06,5,4,4,544,0,Champions,High Value,2026-07-11
225,Ngozi Adegoke,F,1982-05-27,2023-09-03,Kaduna,10.5105,7.4165,2,840936.26,savings,9,32,2756703.67,4,4,5,445,0,Champions,High Value,2026-07-08
226,Kehinde Ajibade,F,1970-10-21,2025-11-01,Owerri,5.484,7.0351,1,250887.62,savings,16,19,1416268.64,4,2,3,423,0,At Risk,Active,2026-07-01
227,Bola Johnson,F,1990-01-05,2026-03-09,Ibadan,7.3775,3.947,2,175696.83,loan,0,35,2064494.67,5,5,4,554,0,Champions,High Value,2026-07-17
228,Lilian Danjuma,F,1996-07-10,2025-11-23,Ibadan,7.3775,3.947,1,174774.32,loan,51,9,705676.66,2,1,1,211,0,Hibernating,Active,2026-05-27
229,Lilian Okeke,M,1994-03-14,2026-05-31,Ibadan,7.3775,3.947,2,511734.67000000004,current|savings,10,17,870491.51,4,2,2,422,0,At Risk,Multi-Product,2026-07-07
230,Tunde Nwachukwu,M,1989-10-14,2025-03-22,Enugu,6.4584,7.5464,2,545269.0,current,26,22,1372506.02,3,3,3,333,0,At Risk,Multi-Product,2026-06-21
231,Abubakar Umeh,M,1997-04-02,2026-06-06,Jos,9.8965,8.8583,2,729788.99,current|loan,46,29,1188348.92,2,4,3,243,0,Loyal,Multi-Product,2026-06-01
232,Yakubu Adegoke,M,1976-11-11,2024-05-20,Ibadan,7.3775,3.947,1,186800.34,savings,263,10,871852.36,1,1,2,112,0,Hibernating,Active,2025-10-27
233,Bola Okeke,M,1982-11-20,2023-10-04,Kaduna,10.5105,7.4165,1,213403.19,loan,25,11,996528.28,3,1,2,312,0,At Risk,Active,2026-06-22
234,Zainab Ajibade,F,1988-02-08,2026-05-10,Ibadan,7.3775,3.947,2,15877.48,loan,20,30,2579033.28,3,4,5,345,0,Loyal,High Value,2026-06-27
235,Tunde Okeke,M,1971-05-09,2024-06-07,Jos,9.8965,8.8583,1,60809.33,loan,15,20,1319698.62,4,3,3,433,0,At Risk,Active,2026-07-02
236,Yakubu Obi,F,1983-11-27,2024-05-04,Owerri,5.484,7.0351,2,689178.81,loan|savings,14,20,1360795.21,4,3,3,433,0,At Risk,Multi-Product,2026-07-03
237,Aisha Ogunleye,M,1995-10-30,2026-05-06,Calabar,4.9757,8.3417,2,714861.84,current|loan,6,18,2049305.09,5,2,4,524,0,At Risk,High Value,2026-07-11
238,Emmanuel Okeke,F,1976-03-23,2023-08-21,Benin City,6.335,5.6037,2,611481.9,loan,417,17,988748.78,1,2,2,122,1,Hibernating,Dormant,2025-05-26
239,Obinna Ibrahim,M,1978-04-27,2024-07-04,Owerri,5.484,7.0351,2,590184.36,loan|savings,5,38,2298097.2199999997,5,5,5,555,0,Champions,High Value,2026-07-12
240,Bola Danjuma,M,1980-01-15,2023-12-07,Kaduna,10.5105,7.4165,2,231963.25,current|savings,103,24,2146179.86,1,3,5,135,0,Loyal,High Value,2026-04-05
241,Kehinde Adelaja,F,1977-02-06,2024-07-03,Port Harcourt,4.8156,7.0498,1,454134.11,current,220,6,344150.42,1,1,1,111,0,Hibernating,Active,2025-12-09
242,Ibrahim Lawal,F,1989-01-31,2023-12-09,Benin City,6.335,5.6037,2,480752.12,loan|savings,11,26,1388062.82,4,4,3,443,0,Champions,Multi-Product,2026-07-06
243,Tunde Adegoke,F,1987-11-19,2023-10-07,Abuja,9.0765,7.3986,2,546321.3500000001,current|savings,10,27,2081641.22,4,4,4,444,0,Champions,High Value,2026-07-07
244,Bola Umeh,F,1980-03-06,2025-10-15,Kaduna,10.5105,7.4165,2,254219.91999999998,savings,30,35,1922894.94,3,5,4,354,0,Loyal,High Value,2026-06-17
245,Adesuwa Eze,F,1978-10-21,2024-06-15,Abuja,9.0765,7.3986,1,169690.47,loan,35,15,866794.13,2,2,2,222,0,Hibernating,Active,2026-06-12
246,Kehinde Ajibade,M,1987-01-15,2025-05-08,Kano,12.0022,8.592,2,660232.96,loan|savings,51,22,1679537.08,2,3,4,234,0,Loyal,High Value,2026-05-27
247,Tunde Bello,M,1983-02-06,2025-08-14,Lagos,6.5244,3.3792,2,464345.37,savings,14,24,2240630.61,4,3,5,435,0,Champions,High Value,2026-07-03
248,Grace Danjuma,F,1986-04-21,2025-02-27,Abeokuta,7.1475,3.3619,1,375912.45,savings,24,24,1948446.37,3,3,4,334,0,Loyal,Active,2026-06-23
249,Amaka Lawal,F,1973-02-04,2026-07-04,Lagos,6.5244,3.3792,2,632790.38,current|savings,11,18,896407.0599999999,4,2,2,422,0,At Risk,Multi-Product,2026-07-06
250,Aisha Okeke,F,1993-06-19,2024-02-25,Lagos,6.5244,3.3792,2,258300.33000000002,loan|savings,36,24,1157469.36,2,3,2,232,0,Hibernating,Multi-Product,2026-06-11
251,Emeka Danjuma,M,1988-03-15,2024-09-18,Kano,12.0022,8.592,1,345907.9,current,24,12,877294.38,3,1,2,312,0,At Risk,Active,2026-06-23
252,Emeka Umeh,F,1970-12-13,2026-03-09,Kaduna,10.5105,7.4165,1,151117.55,loan,97,21,1283957.3699999999,1,3,3,133,0,Loyal,Active,2026-04-11
253,Bola Okoro,F,1983-09-26,2026-04-23,Owerri,5.484,7.0351,2,369076.62,loan|savings,6,39,1921243.54,5,5,4,554,0,Champions,High Value,2026-07-11
254,Ibrahim Lawal,F,1976-06-12,2025-12-23,Kaduna,10.5105,7.4165,2,568776.8799999999,loan|savings,5,33,2318290.27,5,5,5,555,0,Champions,High Value,2026-07-12
255,David Okonkwo,M,1972-08-11,2026-01-19,Jos,9.8965,8.8583,2,684639.88,current|savings,400,14,925218.9299999999,1,2,2,122,1,Hibernating,Dormant,2025-06-12
256,Ngozi Onyeka,F,1984-02-06,2025-07-30,Calabar,4.9757,8.3417,2,371985.74,current|savings,68,29,1718947.4,2,4,4,244,0,Loyal,High Value,2026-05-10
257,Tunde Mohammed,F,1974-08-25,2023-11-10,Kano,12.0022,8.592,1,28200.15,savings,189,4,363654.32,1,1,1,111,0,Hibernating,Active,2026-01-09
258,Halima Okonkwo,M,1992-03-06,2023-11-23,Abuja,9.0765,7.3986,1,208051.3,current,15,24,1511137.02,4,3,3,433,0,At Risk,Active,2026-07-02
259,Obinna Ibrahim,F,1971-03-15,2025-11-24,Abuja,9.0765,7.3986,1,164216.35,savings,21,20,1001834.64,3,3,2,332,0,At Risk,Active,2026-06-26
260,Adesuwa Nwabueze,F,1985-01-18,2026-07-04,Enugu,6.4584,7.5464,1,122696.1,current,56,18,808466.4099999999,2,2,2,222,0,Hibernating,Active,2026-05-22
261,Halima Okeke,F,1982-11-05,2023-10-10,Kano,12.0022,8.592,2,451004.57,loan|savings,3,31,2975913.02,5,4,5,545,0,Champions,High Value,2026-07-14
262,Obinna Balogun,M,1995-03-06,2025-12-17,Port Harcourt,4.8156,7.0498,2,213426.24,current|loan,25,30,2064210.17,3,4,4,344,0,Loyal,High Value,2026-06-22
263,Aisha Johnson,F,1983-04-30,2025-11-25,Jos,9.8965,8.8583,2,802077.24,current|savings,4,33,2412487.18,5,5,5,555,0,Champions,High Value,2026-07-13
264,Adesuwa Ajibade,M,1995-11-01,2026-07-08,Ibadan,7.3775,3.947,2,564038.07,current|savings,65,14,614804.21,2,2,1,221,0,Hibernating,Multi-Product,2026-05-13
265,Emmanuel Adelaja,M,1970-09-21,2024-05-21,Abeokuta,7.1475,3.3619,2,621486.6699999999,current,56,27,862410.0800000001,2,4,2,242,0,Loyal,Multi-Product,2026-05-22
266,Ibrahim Lawal,F,1988-03-09,2024-01-14,Calabar,4.9757,8.3417,1,136924.12,current,6,15,736638.28,5,2,1,521,0,At Risk,Active,2026-07-11
267,Lilian Okonkwo,F,1976-09-01,2026-02-26,Owerri,5.484,7.0351,1,487191.01,loan,51,14,1126389.94,2,2,2,222,0,Hibernating,Active,2026-05-27
268,Lilian Umeh,F,1994-08-18,2024-05-07,Port Harcourt,4.8156,7.0498,1,448375.16,current,5,24,834583.96,5,3,2,532,0,At Risk,Active,2026-07-12
269,Tunde Nwachukwu,M,1977-08-12,2025-02-22,Abeokuta,7.1475,3.3619,2,258851.64,loan|savings,36,16,951877.8200000001,2,2,2,222,0,Hibernating,Multi-Product,2026-06-11
270,Kehinde Mohammed,F,1974-05-04,2024-01-21,Port Harcourt,4.8156,7.0498,2,277759.42000000004,loan|savings,12,33,2000084.94,4,5,4,454,0,Champions,High Value,2026-07-05
271,Kehinde Nwachukwu,M,1986-06-27,2025-07-14,Enugu,6.4584,7.5464,2,353167.33999999997,current|loan,31,42,2793579.33,3,5,5,355,0,Loyal,High Value,2026-06-16
272,Aisha Mohammed,F,1973-08-29,2025-12-02,Abeokuta,7.1475,3.3619,2,481999.94,current|savings,436,15,745834.49,1,2,1,121,1,Hibernating,Dormant,2025-05-07
273,Uche Abiola,F,1978-09-15,2023-09-27,Kano,12.0022,8.592,1,332658.18,current,16,13,462650.41000000003,4,1,1,411,0,At Risk,Active,2026-07-01
274,Emmanuel Lawal,M,1996-12-31,2025-05-07,Calabar,4.9757,8.3417,1,397300.72,savings,50,11,364233.03,2,1,1,211,0,Hibernating,Active,2026-05-28
275,Ibrahim Okonkwo,F,1974-02-15,2026-03-10,Kaduna,10.5105,7.4165,2,550829.8200000001,current|savings,45,19,1059269.22,2,2,2,222,0,Hibernating,Multi-Product,2026-06-02
276,Ifeanyi Ibrahim,F,1982-01-03,2025-03-07,Kano,12.0022,8.592,2,940589.95,savings,11,19,1119853.66,4,2,2,422,0,At Risk,Multi-Product,2026-07-06
277,Fatima Johnson,M,1994-08-18,2024-05-14,Jos,9.8965,8.8583,2,436938.11,current|loan,43,29,1772682.99,2,4,4,244,0,Loyal,High Value,2026-06-04
278,Adesuwa Ahmed,M,1989-07-23,2024-07-08,Jos,9.8965,8.8583,1,415745.73,savings,90,21,1175822.57,1,3,2,132,0,Hibernating,Active,2026-04-18
279,Yakubu Ajibade,M,1975-09-24,2024-08-21,Kaduna,10.5105,7.4165,2,384218.55,savings,31,29,2001546.24,3,4,4,344,0,Loyal,High Value,2026-06-16
280,Aisha Obi,M,1994-01-11,2024-04-22,Owerri,5.484,7.0351,2,507806.81,loan|savings,68,19,1587959.07,2,2,3,223,0,Hibernating,Multi-Product,2026-05-10
281,Halima Nwabueze,F,1988-03-07,2026-01-02,Benin City,6.335,5.6037,2,649093.05,savings,5,23,1816757.33,5,3,4,534,0,Champions,High Value,2026-07-12
282,Tunde Abiola,M,1977-05-09,2026-02-18,Ibadan,7.3775,3.947,2,343996.86,loan,63,13,577611.52,2,1,1,211,0,Hibernating,Multi-Product,2026-05-15
283,Zainab Eze,M,1990-08-14,2025-07-21,Calabar,4.9757,8.3417,2,539716.23,loan|savings,50,25,1920005.32,2,3,4,234,0,Loyal,High Value,2026-05-28
284,David Ibrahim,M,1978-11-21,2026-05-07,Abuja,9.0765,7.3986,2,517072.3,loan|savings,18,32,1631416.2,4,4,4,444,0,Champions,High Value,2026-06-29
285,Halima Okonkwo,M,1994-06-16,2025-09-20,Owerri,5.484,7.0351,2,369941.76,current|savings,25,35,2565668.16,3,5,5,355,0,Loyal,High Value,2026-06-22
286,Bola Hassan,M,1971-08-22,2024-01-21,Kaduna,10.5105,7.4165,2,756476.13,current|loan,24,41,2706317.45,3,5,5,355,0,Loyal,High Value,2026-06-23
287,David Ajibade,M,1971-04-27,2023-08-04,Benin City,6.335,5.6037,1,387115.55,current,169,6,509839.53,1,1,1,111,0,Hibernating,Active,2026-01-29
288,Grace Nwabueze,F,1980-06-13,2026-02-21,Benin City,6.335,5.6037,2,406805.39,loan,10,34,1992051.26,4,5,4,454,0,Champions,High Value,2026-07-07
289,Lilian Umeh,F,1971-11-15,2025-03-17,Port Harcourt,4.8156,7.0498,2,851789.06,current|savings,393,12,608157.28,1,1,1,111,1,Hibernating,Dormant,2025-06-19
290,Kehinde Johnson,M,1981-04-07,2024-01-20,Jos,9.8965,8.8583,1,147792.35,savings,58,14,676767.78,2,2,1,221,0,Hibernating,Active,2026-05-20
291,Lilian Obi,F,1984-05-24,2025-06-02,Calabar,4.9757,8.3417,2,486116.67,loan|savings,1,35,2460889.71,5,5,5,555,0,Champions,High Value,2026-07-16
292,Bola Adelaja,M,1973-05-24,2024-06-29,Abuja,9.0765,7.3986,2,739201.47,current|loan,0,31,1251008.12,5,4,3,543,0,Champions,Multi-Product,2026-07-17
293,Adesuwa Eze,F,1980-11-17,2025-07-16,Abuja,9.0765,7.3986,2,699829.27,current|loan,26,16,1373403.72,3,2,3,323,0,At Risk,Multi-Product,2026-06-21
294,Grace Okoro,F,1973-02-14,2026-05-14,Benin City,6.335,5.6037,1,188975.73,current,7,21,1621802.43,5,3,4,534,0,Champions,Active,2026-07-10
295,Adesuwa Lawal,M,1979-02-10,2025-01-06,Port Harcourt,4.8156,7.0498,1,83965.63,current,0,14,538209.03,5,2,1,521,0,At Risk,Active,2026-07-17
296,Ngozi Balogun,F,1980-08-07,2024-11-20,Enugu,6.4584,7.5464,2,431609.33,current|savings,9,21,1203918.22,4,3,3,433,0,At Risk,Multi-Product,2026-07-08
297,Yakubu Adelaja,M,1973-03-26,2026-06-19,Port Harcourt,4.8156,7.0498,1,198498.12,current,158,7,579837.18,1,1,1,111,0,Hibernating,Active,2026-02-09
298,Ngozi Ibrahim,M,1988-04-09,2023-12-26,Jos,9.8965,8.8583,2,429190.85,savings,143,23,1031715.09,1,3,2,132,0,Hibernating,Multi-Product,2026-02-24
299,Emeka Eze,F,1996-09-28,2024-08-11,Calabar,4.9757,8.3417,1,76388.95,current,9,5,53830.37,4,1,1,411,0,At Risk,Active,2026-07-08
300,Ngozi Umeh,F,1976-04-15,2023-11-08,Abuja,9.0765,7.3986,2,138874.32,loan|savings,24,46,3373559.62,3,5,5,355,0,Loyal,High Value,2026-06-23
301,Obinna Ogunleye,F,1989-08-10,2024-03-19,Enugu,6.4584,7.5464,1,278536.86,loan,184,5,472404.82,1,1,1,111,0,Hibernating,Active,2026-01-14
302,Bola Danjuma,F,1980-01-28,2024-02-02,Enugu,6.4584,7.5464,2,587129.18,loan|savings,16,21,883290.11,4,3,2,432,0,At Risk,Multi-Product,2026-07-01
303,Ifeanyi Okoro,M,1997-01-23,2024-01-30,Owerri,5.484,7.0351,1,409415.17,current,51,20,1679832.39,2,3,4,234,0,Loyal,Active,2026-05-27
