AccountID,CustomerID,AccountNumber,AccountType,OpenDate,Balance
589,359,2161213480,loan,2026-03-30,49360.68
590,360,8778524095,savings,2025-12-24,22635.56
591,361,5923400493,current,2024-07-11,378171.89
592,361,7969732620,current,2024-07-02,53561.7
593,362,8525150922,current,2024-11-04,292117.38
594,363,5105670272,savings,2024-08-13,33616.61
595,363,3827799498,loan,2024-09-23,356033.3
596,364,1924968116,loan,2024-01-16,131550.51
597,364,9242232916,current,2023-12-19,36076.16
598,365,6523571578,savings,2024-11-24,185893.47
599,365,1187346604,savings,2024-11-20,198391.31
600,366,9340659224,current,2026-06-20,119457.56
601,366,6457706292,loan,2026-07-08,60377.22
602,367,1229838811,current,2026-03-16,80257.39
603,368,7775297411,savings,2025-05-31,4276.95
604,369,2633131998,savings,2025-09-19,440015.63
605,369,9748688775,current,2025-08-24,374510.74
606,370,1089183326,savings,2025-07-25,38146.63
607,371,5870928103,savings,2025-11-02,331515.33
608,372,2579671631,loan,2026-07-20,155018.29
609,373,6980773308,loan,2025-12-21,429491.04
610,373,5064510295,savings,2025-12-11,16132.63
611,374,1833721857,savings,2026-05-26,404078.45
612,375,5213526261,current,2025-01-31,480626.84
613,375,2310822149,current,2025-01-24,41833.33
614,376,6334690067,current,2023-09-22,48681.18
615,376,3573627925,loan,2023-09-21,213322.15
616,377,5262354422,current,2026-04-06,188366.72
617,377,1308076815,current,2026-04-09,54754.17
618,378,1572221928,savings,2025-04-21,223043.83
619,378,8542563557,savings,2025-05-22,282491.95
620,379,7130865108,loan,2024-08-13,26971.77
621,379,7356140430,savings,2024-08-08,357278.23
622,380,3842415024,current,2024-06-10,261475.35
623,380,8943781907,savings,2024-06-02,406747.69
624,381,3381321682,loan,2025-03-14,268158.19
625,381,9227723806,loan,2025-02-19,395812.89
626,382,9119416275,savings,2025-07-03,395920.53
627,382,8976418989,current,2025-05-15,23917.85
628,383,6368963734,savings,2025-11-18,471188.54
629,384,8909565003,savings,2024-08-01,53535.61
630,385,3432969123,savings,2026-03-30,222042.64
631,385,3780927137,savings,2026-03-20,112670.01
632,386,7407693505,loan,2025-01-21,336553.7
633,386,1443069289,savings,2025-02-04,199925.41
634,387,5911001318,current,2023-12-03,394478.44
635,388,9438532107,loan,2024-03-05,110349.78
636,389,5391275995,savings,2024-10-11,106693.44
637,389,7192651412,savings,2024-11-18,233750.85
638,390,2180062266,current,2025-08-25,390965.88
639,391,4782295113,savings,2025-02-14,41598.82
640,391,5523457426,current,2025-03-31,38372.59
641,392,1780807671,current,2024-09-27,434738.07
642,392,5683605993,savings,2024-09-25,408926.23
643,393,8049503792,current,2023-11-23,38744.5
644,393,6746409920,savings,2023-09-16,321628.19
645,394,2650651154,current,2023-12-13,417479.02
646,395,9950911742,savings,2025-11-06,285425.97
647,395,4221314530,loan,2025-11-23,111452.41
648,396,7403481324,current,2026-04-17,433209.45
649,396,1627100513,current,2026-05-09,125986.51
650,397,9477751772,savings,2025-03-06,362676.94
651,397,3767274293,savings,2025-03-26,469293.38
652,398,7717780630,loan,2026-07-29,334348.83
653,398,4181078830,savings,2026-08-20,77199.03
654,399,3715064093,current,2024-07-31,244093.25
655,399,9933397554,savings,2024-08-25,459994.41
656,400,7854675069,savings,2024-09-07,200708.95
657,400,1623644340,loan,2024-09-28,492132.24
658,401,5295292297,current,2024-11-10,110891.68
659,401,2803613343,savings,2024-10-08,233107.79
660,402,4858633855,current,2023-12-22,456257.04
661,402,5815477688,loan,2023-10-20,457626.04
662,403,1655480627,loan,2025-05-14,148411.27
663,404,1482584877,loan,2026-07-06,480407.95
664,404,7133280035,loan,2026-04-21,136880.64
665,405,8974559564,savings,2024-08-20,134053.98
666,406,3243030573,loan,2024-03-27,216704.3
667,406,1547174721,savings,2024-04-10,129173.33
668,407,3409590256,current,2025-07-16,18622.36
669,408,6619357365,loan,2026-01-30,146652.88
670,408,6406834470,savings,2026-03-07,109408.14
671,409,8458583066,loan,2023-11-08,392847.88
672,409,6192030759,loan,2023-11-16,93950.78
673,410,2042790976,savings,2025-02-15,322821.05
674,411,2135153552,savings,2024-05-25,138363.63
675,411,5315019070,loan,2024-06-24,468829.22
676,412,9260579058,savings,2024-06-03,65656.6
677,413,1923695963,loan,2023-11-22,439324.24
678,413,8483839480,savings,2023-12-16,97327.74
679,414,2705682388,loan,2026-03-17,46208.65
680,414,6461621653,savings,2026-03-14,138981.48
681,415,3334389076,savings,2024-04-28,190309.08
682,415,6029297385,current,2024-04-15,218192.78
683,416,2681334858,loan,2024-06-21,246819.48
684,416,4219433777,savings,2024-05-25,186254.81
685,417,9073678455,savings,2026-07-25,230550.31
686,418,1616218416,current,2026-04-16,379764.36
687,418,6640514892,savings,2026-04-07,84891.02
688,419,3814488457,current,2026-05-17,471400.97
689,419,7856675077,savings,2026-05-22,191189.18
690,420,9110705669,savings,2023-12-04,376507.49
691,420,6724766834,loan,2023-12-03,208860.97
692,421,8723471231,savings,2023-12-15,478754.44
693,421,1333234689,current,2024-01-06,170415.93
694,422,3203913794,savings,2025-10-11,144074.23
695,422,9296977489,savings,2025-09-12,125056.28
696,423,3339020752,current,2026-01-15,200787.4
697,423,7205445484,loan,2025-12-08,430772.81
698,424,7228015483,savings,2026-08-01,470616.39
699,425,8256692305,loan,2024-08-25,401882.12
700,425,8616831940,current,2024-07-10,245430.56
701,426,4851279144,current,2024-01-25,419063.88
702,427,2105808291,savings,2024-02-01,321802.65
703,427,3723170506,current,2024-01-01,86016.62
704,428,6369666048,savings,2025-08-01,151341.68
705,428,8588888328,current,2025-07-16,456215.12
706,429,4973007374,savings,2024-10-26,425020.97
707,430,6599937216,savings,2025-05-15,46543.18
708,431,1017938217,loan,2023-10-05,426607.2
709,431,5970672263,current,2023-10-26,320403.44
710,432,5609560336,loan,2024-03-13,384158.06
711,432,8267698585,current,2024-05-05,251579.27
712,433,6963505227,loan,2026-08-15,109787.15
713,433,3113570337,current,2026-08-18,166245.41
714,434,2956923254,current,2025-03-24,128495.44
715,435,8412282322,current,2026-08-27,172236.78
716,435,3608458224,savings,2026-07-23,210577.59
717,436,5143079194,savings,2024-04-11,187019.5
718,436,7033276986,savings,2024-05-20,16464.3
719,437,4749879915,savings,2025-10-04,28939.92
720,437,4487492099,loan,2025-10-31,327843.46
721,438,7563475350,savings,2024-09-04,159242.42
722,439,1017165743,loan,2024-01-02,316230.68
723,440,7706835380,current,2025-04-04,493986.52
724,440,6071427638,current,2025-03-16,152477.52
725,441,8070382367,savings,2025-03-20,117325.77
726,441,1705832153,savings,2025-02-01,179195.92
727,442,5910095136,current,2025-08-20,350969.49
728,442,8112673003,savings,2025-06-28,258931.52
729,443,8503255706,current,2024-04-19,276265.78
730,444,1507199455,savings,2024-05-14,448665.15
731,444,9717635894,loan,2024-04-26,219250.97
732,445,3695995135,current,2026-03-12,395079.2
733,446,8305355378,current,2025-02-01,109102.83
734,446,7839881779,savings,2025-02-07,8767.56
735,447,1942253535,savings,2026-01-25,466616.83
736,447,4258708027,loan,2026-02-19,302698.47
737,448,6274633212,savings,2024-08-05,416168.26
738,449,4666417449,current,2025-02-19,386042.53
739,449,9801964465,savings,2025-01-28,100522.51
740,450,7759969837,current,2025-02-08,183443.18
741,450,6251701014,savings,2025-01-19,232862.97
742,451,4229405289,current,2024-08-30,96987.71
743,452,5581773394,current,2024-06-04,392556.04
744,452,1458245947,savings,2024-04-18,394132.05
745,453,7497014854,current,2025-03-02,455362.51
746,453,1988239906,loan,2025-01-17,85604.88
747,454,3607354212,current,2023-12-22,426500.46
748,455,9355824038,current,2023-11-03,199685.04
749,456,9220032291,loan,2025-03-04,180271.08
750,456,1533978929,savings,2025-04-08,472702.72
751,457,9536319975,loan,2026-07-27,490687.13
752,458,1357510101,savings,2025-03-02,108203.62
753,458,4609519567,savings,2025-03-27,3277.99
754,459,7295606411,loan,2026-01-22,45731.89
755,460,1568107453,current,2024-05-18,445805.2
756,460,3086836823,loan,2024-06-03,127210.83
757,461,3078757533,current,2024-09-20,190884.76
758,462,6366979306,loan,2023-12-04,29701.12
759,462,6638757358,loan,2023-12-12,170559.05
760,463,3631223704,loan,2023-10-03,160199.66
761,463,3462273279,savings,2023-08-27,99636.44
762,464,7602567756,current,2025-07-21,109008.71
763,465,6199336388,loan,2024-08-17,295494.96
764,465,6152477255,loan,2024-07-31,426034.87
765,466,8311172224,loan,2024-08-05,376614.99
766,466,5336816163,loan,2024-07-28,447876.11
767,467,7777375266,savings,2025-02-26,448526.83
768,467,9271893858,savings,2025-05-11,338077.07
769,468,4358183630,loan,2024-03-06,241666.75
770,468,8284135777,savings,2024-02-10,374261.92
771,469,9044675163,savings,2024-06-20,79606.87
772,469,9682348620,savings,2024-09-02,379436.44
773,470,4635851067,savings,2024-04-29,372958.8
774,470,1086468071,savings,2024-03-14,463551.63
775,471,8519790104,loan,2023-12-09,196290.67
776,471,3732420022,loan,2023-12-25,142353.68
777,472,2094264124,savings,2025-05-11,310948.78
778,473,6175652836,current,2026-02-24,247578.76
779,473,6964174682,savings,2026-02-25,207036.36
780,474,3502827737,savings,2024-10-21,1729.95
781,475,4140244230,current,2026-04-22,469289.27
782,476,4047417603,loan,2025-12-01,274839.54
783,476,6358272938,savings,2025-11-24,301463.5
784,477,9864309374,current,2025-10-10,44000.01
785,477,6146824334,loan,2025-11-14,251918.09
786,478,2038160406,current,2023-11-28,68831.41
787,478,1008871307,loan,2024-01-22,389361.53
788,479,9569836114,loan,2024-04-19,204353.91
789,479,2210841742,loan,2024-05-06,498148.47
790,480,4721155420,current,2025-12-20,435861.89
791,480,4072115647,current,2026-01-03,137710.19
792,481,2267176655,savings,2025-02-05,447327.71
793,481,8329553451,current,2025-01-30,425467.1
794,482,7647685590,current,2025-12-13,195634.68
795,483,3206258918,savings,2025-07-06,57479.8
796,483,6967939057,current,2025-07-15,41399.76
797,484,6268266374,loan,2026-06-18,53793.48
798,485,3723461125,loan,2025-08-06,133011.45
799,486,8707602574,current,2025-04-09,444637.07
800,486,2061544879,current,2025-04-08,481754.06
801,487,8789769705,savings,2024-06-28,289549.87
802,487,6116499044,savings,2024-08-27,245201.38
803,488,9923839919,current,2026-08-25,432258.36
804,488,1205517480,savings,2026-08-20,91648.93
805,489,8621791478,savings,2024-10-24,303070.2
806,490,6599021984,loan,2024-04-05,124007.79
807,490,9252851807,savings,2024-03-12,160178.15
808,491,5911190347,current,2025-02-06,240065.81
809,491,8213128204,savings,2025-02-25,212431.58
810,492,3942816118,savings,2023-11-23,334182.74
811,493,1298150110,savings,2024-05-07,388340.84
812,494,6321135447,current,2023-12-06,156234.68
813,494,3257499814,current,2023-12-18,276063.79
814,495,8969906332,current,2024-10-30,415107.34
815,496,4795396660,current,2026-05-28,421636.96
816,496,3316334970,current,2026-07-05,351390.52
817,497,1348319325,savings,2026-02-03,372285.1
818,497,7346419635,current,2026-02-04,238527.92
819,498,6293167735,current,2024-08-06,313240.75
820,498,5471902982,loan,2024-08-19,260463.49
821,499,9744347489,savings,2025-09-28,280421.73
822,500,7359939533,loan,2024-03-24,200719.83
823,500,5825765862,current,2024-01-31,306791.77
824,501,3261296307,loan,2025-01-16,303098.77
825,501,3145942578,current,2024-11-12,388413.2
826,502,9712172756,savings,2026-06-13,46774.85
827,502,1545966983,savings,2026-04-10,51241.88
828,503,2015323939,loan,2026-04-06,289391.89
829,504,3320613313,current,2025-02-28,188698.64
830,505,8386036961,loan,2025-05-22,167020.75
831,505,1816888980,loan,2025-05-23,121943.2
832,506,9647142009,current,2025-02-04,165717.18
833,506,1988087931,current,2024-12-02,234749.53
834,507,7413488326,savings,2024-08-26,51979.72
835,507,7950250353,loan,2024-10-01,251025.29
836,508,5886697319,savings,2025-10-21,297451.84
837,509,3704630960,loan,2026-05-16,474142.63
838,510,7232667892,current,2025-05-24,10738.71
839,511,3762272262,savings,2024-11-29,133086.33
840,511,8833644127,loan,2025-01-17,432983.56
841,512,7232335495,savings,2026-03-19,371450.15
842,512,9149067253,savings,2026-03-24,272140.06
843,513,5621126746,loan,2024-10-20,42856.93
844,513,3553510691,loan,2024-10-11,101579.64
845,514,3016029910,savings,2025-08-11,19264.65
846,514,2530570706,savings,2025-08-17,94291.06
847,515,6115208472,savings,2025-12-20,358576.42
848,516,8726074531,loan,2025-10-06,366837.61
849,517,1946216335,current,2023-11-15,148003.51
850,517,2719398195,current,2023-11-20,110032.58
851,518,5370146787,loan,2026-07-03,86043.77
852,518,2313621860,current,2026-06-15,11139.96
853,519,5539890281,savings,2026-09-03,211771.71
854,519,2518154412,loan,2026-08-03,187145.18
855,520,9262568478,current,2025-09-12,82153.09
856,520,9765841874,loan,2025-07-19,462879.39
857,521,1072005925,savings,2023-11-27,69687.13
858,521,2957719794,current,2023-12-09,99310
859,522,7814149232,current,2025-07-18,352566.61
860,523,2023590306,current,2025-08-31,229474.39
861,523,1983576099,loan,2025-07-27,97849.58
862,524,3603575344,savings,2025-09-24,20357.76
863,525,6512716473,savings,2026-07-14,339083.8
864,525,5988881775,savings,2026-07-26,191751.74
865,526,5298326720,current,2025-05-17,218219.11
866,526,2659006985,savings,2025-05-26,350347.12
867,527,4680953576,savings,2026-01-17,323443.52
868,527,7677385772,loan,2025-12-28,340940.93
869,528,9537381941,current,2025-02-01,270747.94
870,529,9960663613,savings,2025-06-20,199516.81
871,529,1996093881,current,2025-06-15,256755.98
872,530,6498452664,current,2025-02-12,58671.59
873,530,9989584334,current,2025-02-25,216240.91
874,531,5058493176,current,2023-09-01,153910.21
875,532,9759741865,loan,2026-01-05,262030.15
876,533,7597195795,current,2024-05-05,247341
877,534,2466649495,current,2025-11-20,347305.52
878,534,3623936144,loan,2025-10-13,392475.84
879,535,2409459397,savings,2024-12-26,60370.05
880,535,5428171012,current,2025-01-08,441572.24
881,536,4232651058,savings,2026-04-28,25744.01
882,536,2646568880,savings,2026-02-21,364350.1
883,537,8091747676,savings,2025-05-19,337345.97
884,538,5267924557,savings,2026-03-24,404267.16
885,539,3653453383,loan,2025-07-19,163198.61
886,539,5054016205,current,2025-07-09,449736.19
887,540,2740510300,current,2025-09-21,347268.99
888,540,1724338905,current,2025-09-21,377829.38
889,541,1872986679,loan,2025-02-12,5873.91
890,541,4951788485,savings,2025-03-01,325334.74
891,542,2917413418,loan,2024-03-31,122236.58
892,543,7148746999,current,2024-08-13,242440.14
893,544,2331949690,loan,2024-05-15,2629.16
894,544,4956889636,savings,2024-07-06,71339.82
895,545,6287325762,loan,2026-01-21,319092.09
896,545,2572189741,loan,2025-12-22,343061.5
897,546,3468111227,savings,2025-08-05,497415.85
898,546,7275503126,savings,2025-06-25,169478.32
899,547,7015417377,loan,2025-03-31,276448.67
900,547,5978954012,current,2025-06-04,33285.2
901,548,2666247877,current,2025-01-15,278797.82
902,548,8492828526,current,2025-02-12,297154.02
903,549,9127910119,loan,2025-09-19,91775.01
904,549,1308940275,current,2025-07-17,160917.19
905,550,1944719874,savings,2025-05-13,56526.22
906,550,7146814765,loan,2025-04-16,413375.42
907,551,4021458696,loan,2025-08-20,114972.09
908,552,7645985147,loan,2023-10-26,75128.45
909,553,6373916588,savings,2026-07-22,442567.57
910,553,8346109472,savings,2026-09-20,204932.14
911,554,2819900110,savings,2025-07-06,391612.21
912,554,5888683533,current,2025-09-10,146178.9
913,555,5038130508,loan,2023-08-21,411948.96
914,555,7345778235,current,2023-09-17,188005.46
915,556,6575744624,loan,2026-07-23,75647.02
916,556,5218627783,current,2026-05-04,221097.52
917,557,6456101371,savings,2023-09-09,169954.79
918,557,2328878600,savings,2023-10-03,410257.63
919,558,2319981409,savings,2025-08-24,208699.12
920,558,6048657471,loan,2025-07-15,99070.48
921,559,3357973398,loan,2024-06-28,437295.8
922,560,8531615328,savings,2026-05-23,106728.12
923,560,1827232022,current,2026-06-02,401998.21
924,561,2206457084,loan,2023-10-13,114363.82
925,562,7955718621,current,2026-03-04,244125.24
926,563,5140410849,loan,2024-05-10,464355.93
927,563,9182900508,savings,2024-05-03,409736.94
928,564,4028600741,savings,2025-03-28,322433.16
929,564,9188781884,savings,2025-05-18,258219.61
930,565,2777383544,savings,2023-10-07,225279.53
931,566,1937845745,loan,2024-08-24,411922.87
932,566,6966843436,savings,2024-10-02,387974.6
933,567,1394668930,loan,2025-03-01,333159.74
934,568,8055298044,current,2025-10-22,209083.23
935,568,1004609091,savings,2025-09-23,439324.91
936,569,1589935425,current,2024-11-29,327845.1
937,569,9234314993,savings,2024-10-13,226713.21
938,570,2704640748,loan,2024-12-01,153131.01
939,570,7535456246,loan,2024-12-28,490516.03
940,571,8609692379,loan,2026-04-24,119815.83
941,572,8160314216,current,2024-09-02,354001.65
942,572,5796218251,savings,2024-09-02,472008.6
943,573,5597978482,loan,2024-04-13,229442.03
944,574,9627892719,current,2025-05-30,210730.17
945,575,4824082182,loan,2025-12-30,260100.08
946,576,5355719446,current,2024-10-30,331480.21
947,576,6182873496,savings,2024-10-05,420401.39
948,577,1294352268,loan,2025-06-23,101154.97
949,578,3425147592,current,2025-09-20,142307.21
950,578,8980574225,loan,2025-11-07,445323.4
951,579,6736785800,savings,2025-09-28,46332.55
952,580,2414592944,savings,2025-07-02,174792.6
953,580,7656813066,loan,2025-07-07,122520.75
954,581,7791405547,savings,2024-09-24,23044.53
955,581,2687968734,current,2024-10-09,383370.49
956,582,5049642180,current,2024-09-15,281961.88
957,583,7290175560,savings,2024-06-30,110379.54
958,583,3001359023,savings,2024-08-25,218444.36
959,584,7245650127,loan,2024-09-21,434187.14
960,584,5899364506,loan,2024-07-27,26917.78
961,585,7557677074,loan,2025-08-20,394536.33
962,585,4964505584,current,2025-10-10,240849.38
963,586,7808840899,savings,2025-03-27,426291.23
964,586,7642905879,loan,2025-02-06,324714.21
965,587,7944702107,savings,2024-06-12,218694.78
966,588,4537455209,current,2026-04-20,253944.45
967,589,1754235423,loan,2026-01-31,441123.25
968,589,6278042961,loan,2026-01-10,134385.56
