CustomerKey,CustomerID,CustomerNumber,CustomerName,FirstName,LastName,Country,MaritalStatus,Gender,Birthdate
308,11307,AW00011307,Hunter Rodriguez,Hunter,Rodriguez,United States,Married,Male,1965-10-31
309,11308,AW00011308,Ian Gonzales,Ian,Gonzales,United States,Married,Male,1959-09-02
310,11309,AW00011309,Victoria Lewis,Victoria,Lewis,United States,Single,Female,1959-12-10
311,11310,AW00011310,Erin Sanders,Erin,Sanders,United States,Single,Female,1964-07-05
312,11311,AW00011311,Gabrielle Lopez,Gabrielle,Lopez,United States,Single,Female,1959-02-21
313,11312,AW00011312,Sara Richardson,Sara,Richardson,United States,Single,Female,1958-10-01
314,11313,AW00011313,Trevor Jenkins,Trevor,Jenkins,United States,Single,Male,1958-08-27
315,11314,AW00011314,Mya Flores,Mya,Flores,United States,Single,Female,1970-06-16
316,11315,AW00011315,Hailey Ward,Hailey,Ward,United States,Single,Female,1959-03-31
317,11316,AW00011316,Luke Allen,Luke,Allen,Canada,Married,Male,1959-05-17
318,11317,AW00011317,Victoria Russell,Victoria,Russell,United States,Single,Female,1963-09-14
319,11318,AW00011318,Jessica Wilson,Jessica,Wilson,United States,Single,Female,1958-04-25
320,11319,AW00011319,Jade Bailey,Jade,Bailey,United States,Married,Female,1948-04-23
321,11320,AW00011320,Morgan Hill,Morgan,Hill,United States,Married,Female,1942-12-24
322,11321,AW00011321,Terrance Raman,Terrance,Raman,United States,Married,Male,1944-01-05
323,11322,AW00011322,Sydney Garcia,Sydney,Garcia,United States,Married,Female,1943-09-12
324,11323,AW00011323,Jose Patterson,Jose,Patterson,United States,Single,Male,1943-12-18
325,11324,AW00011324,Zachary Anderson,Zachary,Anderson,United States,Married,Male,1944-11-10
326,11325,AW00011325,Elijah Ross,Elijah,Ross,United States,Single,Male,1944-12-29
327,11326,AW00011326,Rafael Xie,Rafael,Xie,United States,Married,Male,1944-12-23
328,11327,AW00011327,Jaime Moreno,Jaime,Moreno,United States,Married,Male,1945-09-01
329,11328,AW00011328,Julian Griffin,Julian,Griffin,Canada,Married,Male,1945-06-30
330,11329,AW00011329,Andy Alvarez,Andy,Alvarez,United States,Single,Male,1946-01-22
331,11330,AW00011330,Ryan Thompson,Ryan,Thompson,Canada,Married,Male,1945-11-10
332,11331,AW00011331,Samantha Jenkins,Samantha,Jenkins,Canada,Married,Female,1974-01-03
333,11332,AW00011332,Deanna Ramos,Deanna,Ramos,Germany,Single,Female,1968-04-02
334,11333,AW00011333,Emily Miller,Emily,Miller,United Kingdom,Married,Female,1968-01-07
335,11334,AW00011334,Nicole Brown,Nicole,Brown,United Kingdom,Married,Female,1966-09-19
336,11335,AW00011335,Carla Raman,Carla,Raman,Germany,Married,Female,1977-12-18
337,11336,AW00011336,Shaun Raji,Shaun,Raji,France,Married,Male,1973-03-08
338,11337,AW00011337,Jerome Romero,Jerome,Romero,United Kingdom,Married,Male,1967-03-21
339,11338,AW00011338,Frank Navarro,Frank,Navarro,Germany,Married,Male,1972-08-06
340,11339,AW00011339,Dennis She,Dennis,She,France,Single,Male,1967-01-05
341,11340,AW00011340,Melody Munoz,Melody,Munoz,France,Married,Female,1947-04-03
342,11341,AW00011341,Randy Zeng,Randy,Zeng,United Kingdom,Married,Male,1942-02-18
343,11342,AW00011342,Marshall Wang,Marshall,Wang,France,Married,Male,1973-03-07
344,11343,AW00011343,Arthur Carlson,Arthur,Carlson,United Kingdom,Married,Male,1975-03-09
345,11344,AW00011344,Jessie Jimenez,Jessie,Jimenez,United Kingdom,Married,Female,1963-01-21
346,11345,AW00011345,Robin Ramos,Robin,Ramos,France,Single,Female,1962-09-09
347,11346,AW00011346,Deanna Gutierrez,Deanna,Gutierrez,France,Single,Female,1966-05-18
348,11347,AW00011347,Roy Navarro,Roy,Navarro,Germany,Married,Male,1972-06-17
349,11348,AW00011348,Shawn Rai,Shawn,Rai,Germany,Married,Male,1961-03-21
350,11349,AW00011349,Mindy Luo,Mindy,Luo,Germany,Married,Female,1965-08-30
351,11350,AW00011350,Cara Zhou,Cara,Zhou,United Kingdom,Married,Female,1942-07-14
352,11351,AW00011351,Anne Ramos,Anne,Ramos,United Kingdom,Single,Female,1950-04-02
353,11352,AW00011352,Raymond Rodriguez,Raymond,Rodriguez,France,Married,Male,1945-09-04
354,11353,AW00011353,Carrie Ortega,Carrie,Ortega,United Kingdom,Single,Female,1946-12-09
355,11354,AW00011354,Deanna Suarez,Deanna,Suarez,Germany,Married,Female,1947-08-23
356,11355,AW00011355,Roberto Gutierrez,Roberto,Gutierrez,United Kingdom,Married,Male,1948-06-26
357,11356,AW00011356,Terrence Carson,Terrence,Carson,Australia,Single,Male,1985-11-24
358,11357,AW00011357,Ramon Ye,Ramon,Ye,Australia,Single,Male,1984-09-19
359,11358,AW00011358,Cynthia Malhotra,Cynthia,Malhotra,Australia,Single,Female,1984-05-10
360,11359,AW00011359,Jarrod Prasad,Jarrod,Prasad,Australia,Single,Male,1984-03-03
361,11360,AW00011360,Tyrone Serrano,Tyrone,Serrano,Australia,Single,Male,1984-01-30
362,11361,AW00011361,Cindy Ramos,Cindy,Ramos,Australia,Married,Female,1982-10-26
363,11362,AW00011362,Damien Shan,Damien,Shan,Australia,Married,Male,1983-05-11
364,11363,AW00011363,Julian Ross,Julian,Ross,Australia,Single,Male,1983-04-19
365,11364,AW00011364,Jennifer Collins,Jennifer,Collins,Australia,Single,Female,1985-03-22
366,11365,AW00011365,Brittney Sun,Brittney,Sun,Australia,Single,Female,1984-12-06
367,11366,AW00011366,Virginia Patel,Virginia,Patel,Australia,Married,Female,1985-04-23
368,11367,AW00011367,Calvin Nara,Calvin,Nara,Australia,Married,Male,1984-08-21
369,11368,AW00011368,Edward Miller,Edward,Miller,Australia,Single,Male,1984-05-24
370,11369,AW00011369,Ashlee Tang,Ashlee,Tang,Australia,Married,Female,1984-02-01
371,11370,AW00011370,Alicia Xu,Alicia,Xu,Australia,Married,Female,1983-09-29
372,11371,AW00011371,Lacey Jai,Lacey,Jai,Australia,Married,Female,1983-11-24
373,11372,AW00011372,Wendy Romero,Wendy,Romero,Australia,Single,Female,1983-11-12
374,11373,AW00011373,Carly Luo,Carly,Luo,Germany,Married,Female,1954-09-16
375,11374,AW00011374,Jimmy Ortega,Jimmy,Ortega,Germany,Single,Male,1948-12-25
376,11375,AW00011375,Francisco Martinez,Francisco,Martinez,United Kingdom,Married,Male,1948-11-05
377,11376,AW00011376,Lance Vazquez,Lance,Vazquez,United Kingdom,Single,Male,1948-12-07
378,11377,AW00011377,David Robinett,David,Robinett,Germany,Married,Male,1966-08-23
379,11378,AW00011378,Shannon Liang,Shannon,Liang,France,Single,Female,1965-11-19
380,11379,AW00011379,Gary Vazquez,Gary,Vazquez,France,Married,Male,1976-05-13
381,11380,AW00011380,Mitchell Kumar,Mitchell,Kumar,Germany,Single,Male,1964-08-29
382,11381,AW00011381,Meredith Raman,Meredith,Raman,United Kingdom,Married,Female,1970-08-18
383,11382,AW00011382,Edward Patterson,Edward,Patterson,France,Married,Male,1974-07-15
384,11383,AW00011383,Marie Gill,Marie,Gill,France,Married,Female,1966-02-25
385,11384,AW00011384,Tiffany Wang,Tiffany,Wang,France,Married,Female,1971-10-13
386,11385,AW00011385,Miguel Allen,Miguel,Allen,United Kingdom,Single,Male,1971-08-08
387,11386,AW00011386,Jaclyn Cai,Jaclyn,Cai,Germany,Married,Female,1971-11-02
388,11387,AW00011387,Megan Ramirez,Megan,Ramirez,United Kingdom,Single,Female,1964-11-29
389,11388,AW00011388,Joseph Martin,Joseph,Martin,United Kingdom,Married,Male,1965-01-20
390,11389,AW00011389,Karl Shan,Karl,Shan,Germany,Single,Male,1981-04-20
391,11390,AW00011390,Christine Raji,Christine,Raji,France,Single,Female,1976-04-17
392,11391,AW00011391,Lindsay Xie,Lindsay,Xie,Germany,Single,Female,1976-06-25
393,11392,AW00011392,Willie Zhao,Willie,Zhao,Germany,Single,Male,1981-02-03
394,11393,AW00011393,Kurt Pal,Kurt,Pal,France,Single,Male,1974-07-17
395,11394,AW00011394,George McDonald,George,McDonald,United Kingdom,Single,Male,1975-04-22
396,11395,AW00011395,Beth Gutierrez,Beth,Gutierrez,Germany,Single,Female,1976-04-16
397,11396,AW00011396,Ian Lopez,Ian,Lopez,Germany,Married,Male,1975-04-04
398,11397,AW00011397,Latoya Shan,Latoya,Shan,France,Single,Female,1974-12-02
399,11398,AW00011398,Colin Nath,Colin,Nath,United Kingdom,Single,Male,1975-03-09
400,11399,AW00011399,Brenda Mehta,Brenda,Mehta,France,Single,Female,1975-02-01
401,11400,AW00011400,Franklin Raji,Franklin,Raji,United Kingdom,Single,Male,1980-04-15
402,11401,AW00011401,Linda Navarro,Linda,Navarro,France,Married,Female,1975-02-23
403,11402,AW00011402,Kelli Cai,Kelli,Cai,France,Married,Female,1975-05-20
404,11403,AW00011403,Nancy Schmidt,Nancy,Schmidt,France,Single,Female,1980-01-06
405,11404,AW00011404,Megan Taylor,Megan,Taylor,Germany,Single,Female,1957-06-30
406,11405,AW00011405,Bonnie Goel,Bonnie,Goel,Germany,Single,Female,1957-08-16
407,11406,AW00011406,Latoya Xu,Latoya,Xu,France,Married,Female,1957-12-31
408,11407,AW00011407,Mario She,Mario,She,Germany,Married,Male,1957-09-30
409,11408,AW00011408,Darren Gill,Darren,Gill,United Kingdom,Married,Male,1964-05-10
410,11409,AW00011409,Jacqueline Hayes,Jacqueline,Hayes,France,Single,Female,1979-03-02
411,11410,AW00011410,Maurice Goel,Maurice,Goel,France,Married,Male,2042-02-22
412,11411,AW00011411,Devin Ross,Devin,Ross,Germany,Married,Male,1959-08-12
413,11412,AW00011412,Sydney Bryant,Sydney,Bryant,Germany,Single,Female,1959-10-07
414,11413,AW00011413,Megan Stewart,Megan,Stewart,United Kingdom,Married,Female,1959-10-13
415,11414,AW00011414,Ian Richardson,Ian,Richardson,United Kingdom,Single,Male,1959-09-15
416,11415,AW00011415,Randy She,Randy,She,Germany,Single,Male,1949-12-03
417,11416,AW00011416,Katrina Becker,Katrina,Becker,France,Married,Female,1950-09-16
418,11417,AW00011417,Lacey Zheng,Lacey,Zheng,France,Married,Female,1950-08-26
419,11418,AW00011418,Rafael Hu,Rafael,Hu,Germany,Single,Male,1950-08-09
420,11419,AW00011419,Kyle Scott,Kyle,Scott,United Kingdom,Married,Male,1950-08-18
421,11420,AW00011420,Jordan Turner,Jordan,Turner,France,Married,Male,1952-01-09
422,11421,AW00011421,Amy Sun,Amy,Sun,Germany,Married,Female,1952-01-16
423,11422,AW00011422,Dustin Deng,Dustin,Deng,United Kingdom,Married,Male,1952-02-29
424,11423,AW00011423,Jasmine Stewart,Jasmine,Stewart,Germany,Married,Female,1960-05-04
425,11424,AW00011424,Pamela Garcia,Pamela,Garcia,Germany,Married,Female,1964-12-03
426,11425,AW00011425,Ariana Gray,Ariana,Gray,France,Married,Female,1965-08-02
427,11426,AW00011426,Kristopher Mehta,Kristopher,Mehta,Germany,Married,Male,1959-04-01
428,11427,AW00011427,Desiree Dominguez,Desiree,Dominguez,Germany,Married,Female,1959-06-17
429,11428,AW00011428,Deanna Perez,Deanna,Perez,Germany,Single,Female,1959-02-19
430,11429,AW00011429,Marco Lopez,Marco,Lopez,France,Married,Male,1958-01-13
431,11430,AW00011430,Casey Yuan,Casey,Yuan,Germany,Married,Female,1957-09-21
432,11431,AW00011431,Bryant Garcia,Bryant,Garcia,Germany,Married,Male,1974-10-20
433,11432,AW00011432,Dominique Prasad,Dominique,Prasad,France,Married,Female,1957-03-10
434,11433,AW00011433,Maurice Shan,Maurice,Shan,France,Married,Male,1957-03-01
435,11434,AW00011434,Andre Lopez,Andre,Lopez,United Kingdom,Married,Male,1962-05-02
436,11435,AW00011435,Robin Romero,Robin,Romero,Germany,Single,Female,1955-09-03
437,11436,AW00011436,Taylor Cox,Taylor,Cox,United Kingdom,Married,Female,1956-03-17
438,11437,AW00011437,Alfredo Moreno,Alfredo,Moreno,France,Married,Male,1955-06-16
439,11438,AW00011438,Jenny Nara,Jenny,Nara,Germany,Married,Female,1955-04-13
440,11439,AW00011439,Janet Munoz,Janet,Munoz,France,Married,Female,1953-11-14
441,11440,AW00011440,Sergio Weber,Sergio,Weber,France,Married,Male,1953-03-26
442,11441,AW00011441,Erika Gomez,Erika,Gomez,France,Married,Female,1952-12-09
443,11442,AW00011442,Joseph Harris,Joseph,Harris,France,Married,Male,1953-05-13
444,11443,AW00011443,Grace Griffin,Grace,Griffin,Australia,Single,Female,1981-11-19
445,11444,AW00011444,Tina Mehta,Tina,Mehta,Australia,Married,Female,1981-10-26
446,11445,AW00011445,Kari Kim,Kari,Kim,Australia,Single,Female,1980-01-18
447,11446,AW00011446,Bethany Chander,Bethany,Chander,Australia,Single,Female,1980-02-09
448,11447,AW00011447,Jennifer Roberts,Jennifer,Roberts,Australia,Married,Female,1980-02-13
449,11448,AW00011448,Kyle Patterson,Kyle,Patterson,Australia,Single,Male,1980-10-25
450,11449,AW00011449,Alvin Hu,Alvin,Hu,Australia,Married,Male,1980-08-01
451,11450,AW00011450,Brett Mehta,Brett,Mehta,Australia,Single,Male,1981-05-11
452,11451,AW00011451,Ruben Muñoz,Ruben,Muñoz,Australia,Single,Male,1980-05-08
453,11452,AW00011452,Erika Rubio,Erika,Rubio,Australia,Single,Female,1979-05-05
454,11453,AW00011453,Stanley Malhotra,Stanley,Malhotra,Australia,Single,Male,1984-08-17
455,11454,AW00011454,Melinda Navarro,Melinda,Navarro,Australia,Single,Female,1979-10-20
456,11455,AW00011455,Ross Sanz,Ross,Sanz,Australia,Married,Male,1979-10-19
457,11456,AW00011456,Jon Gao,Jon,Gao,Australia,Married,Male,1980-01-05
458,11457,AW00011457,Jaime Gutierrez,Jaime,Gutierrez,Australia,Married,Female,1978-11-18
459,11458,AW00011458,Bianca Liu,Bianca,Liu,Australia,Married,Female,1978-10-03
460,11459,AW00011459,Tasha Deng,Tasha,Deng,Australia,Single,Female,1978-04-12
461,11460,AW00011460,Melvin Chande,Melvin,Chande,Australia,Single,Male,1983-10-04
462,11461,AW00011461,Victor Jimenez,Victor,Jimenez,Australia,Single,Male,1977-09-22
463,11462,AW00011462,Laura Lin,Laura,Lin,Australia,Married,Female,1977-07-18
464,11463,AW00011463,Alisha Beck,Alisha,Beck,Australia,Married,Female,1977-09-09
465,11464,AW00011464,Alejandro Huang,Alejandro,Huang,Australia,Married,Male,1977-05-15
466,11465,AW00011465,Louis Luo,Louis,Luo,Australia,Married,Male,1976-08-18
467,11466,AW00011466,Grant Tang,Grant,Tang,Australia,Married,Male,1977-01-30
468,11467,AW00011467,Arturo Zheng,Arturo,Zheng,Australia,Married,Male,1975-04-06
469,11468,AW00011468,Jaclyn Andersen,Jaclyn,Andersen,United Kingdom,Married,Female,1980-12-15
470,11469,AW00011469,Edwin Raji,Edwin,Raji,United Kingdom,Single,Male,1978-10-14
471,11470,AW00011470,Jay Suarez,Jay,Suarez,Germany,Single,Male,1979-03-25
472,11471,AW00011471,Latasha Suarez,Latasha,Suarez,France,Single,Female,1979-03-25
473,11472,AW00011472,Kenneth Kumar,Kenneth,Kumar,Australia,Single,Male,1968-09-30
474,11473,AW00011473,Grace Henderson,Grace,Henderson,France,Single,Female,1986-01-30
475,11474,AW00011474,Melvin Xu,Melvin,Xu,United Kingdom,Single,Male,1985-08-21
476,11475,AW00011475,Cesar Subram,Cesar,Subram,United Kingdom,Single,Male,1984-04-07
477,11476,AW00011476,Erika Navarro,Erika,Navarro,United Kingdom,Married,Female,1980-05-16
478,11477,AW00011477,Tristan Hughes,Tristan,Hughes,Germany,Single,Male,1984-06-21
479,11478,AW00011478,Billy Hernandez,Billy,Hernandez,France,Single,Male,1984-02-22
480,11479,AW00011479,Darryl Wu,Darryl,Wu,France,Married,Male,1978-10-20
481,11480,AW00011480,Colleen Ma,Colleen,Ma,France,Married,Female,1984-03-07
482,11481,AW00011481,Erica Hu,Erica,Hu,Germany,Married,Female,1978-11-20
483,11482,AW00011482,Adrienne Torres,Adrienne,Torres,United Kingdom,Single,Female,1978-01-16
484,11483,AW00011483,Calvin Chande,Calvin,Chande,France,Married,Male,1983-05-19
485,11484,AW00011484,Erick Sai,Erick,Sai,Germany,Single,Male,1983-03-03
486,11485,AW00011485,Donald Chandra,Donald,Chandra,United Kingdom,Married,Male,1978-02-04
487,11486,AW00011486,Ariana Rogers,Ariana,Rogers,Germany,Single,Female,1982-05-21
488,11487,AW00011487,Morgan Jones,Morgan,Jones,France,Single,Female,1977-01-05
489,11488,AW00011488,Jermaine Lopez,Jermaine,Lopez,United Kingdom,Single,Male,1977-03-20
490,11489,AW00011489,Deborah Goel,Deborah,Goel,United Kingdom,Single,Female,1976-09-03
491,11490,AW00011490,Danny Rubio,Danny,Rubio,France,Single,Male,1976-07-05
492,11491,AW00011491,Andre Perez,Andre,Perez,United Kingdom,Married,Male,1982-04-02
493,11492,AW00011492,Terrence Chander,Terrence,Chander,Germany,Single,Male,1982-11-15
494,11493,AW00011493,Dawn Wu,Dawn,Wu,United Kingdom,Single,Female,1976-05-31
495,11494,AW00011494,Jimmy Gutierrez,Jimmy,Gutierrez,United Kingdom,Single,Male,1976-01-25
496,11495,AW00011495,Francis Jimenez,Francis,Jimenez,Germany,Single,Male,1977-03-03
497,11496,AW00011496,Gary Ortega,Gary,Ortega,United Kingdom,Single,Male,1976-04-15
498,11497,AW00011497,Katrina Nath,Katrina,Nath,United Kingdom,Single,Female,1981-11-22
499,11498,AW00011498,Arturo Sun,Arturo,Sun,Canada,Single,Male,1979-07-15
500,11499,AW00011499,Pedro Vance,Pedro,Vance,United States,Single,Male,1980-05-13
501,11500,AW00011500,Sarah Simmons,Sarah,Simmons,Canada,Single,Female,1980-03-17
502,11501,AW00011501,Brandy Chandra,Brandy,Chandra,Canada,Single,Female,1981-01-03
503,11502,AW00011502,Jared Peterson,Jared,Peterson,Canada,Single,Male,1980-09-03
504,11503,AW00011503,Dennis Wu,Dennis,Wu,United States,Married,Male,1936-04-11
505,11504,AW00011504,Jordan Baker,Jordan,Baker,United States,Married,Female,1936-10-17
506,11505,AW00011505,Jasmine Powell,Jasmine,Powell,Canada,Single,Female,1972-01-04
507,11506,AW00011506,Nicholas Brown,Nicholas,Brown,Canada,Single,Male,1971-11-14
508,11507,AW00011507,Isabella Russell,Isabella,Russell,Canada,Single,Female,1972-05-19
509,11508,AW00011508,Elizabeth Wilson,Elizabeth,Wilson,United States,Single,Female,1972-01-04
510,11509,AW00011509,Roger Harui,Roger,Harui,United States,Married,Female,1964-07-22
511,11510,AW00011510,Seth Roberts,Seth,Roberts,Canada,Married,Male,1959-01-10
512,11511,AW00011511,Caleb Perry,Caleb,Perry,United States,Married,Male,1964-06-10
513,11512,AW00011512,Natalie Campbell,Natalie,Campbell,Canada,Single,Female,1976-08-05
514,11513,AW00011513,Alyssa Howard,Alyssa,Howard,Canada,Single,Female,1965-09-23
515,11514,AW00011514,Dalton Diaz,Dalton,Diaz,United States,Married,Male,1965-04-16
516,11515,AW00011515,Shannon Huang,Shannon,Huang,United States,Married,Female,1959-08-25
517,11516,AW00011516,Mya Gonzales,Mya,Gonzales,United States,Married,Female,1976-10-13
518,11517,AW00011517,Katherine Bryant,Katherine,Bryant,United States,Married,Female,1959-12-18
519,11518,AW00011518,Edward Washington,Edward,Washington,United States,Married,Male,1960-11-06
520,11519,AW00011519,Jerome Navarro,Jerome,Navarro,Canada,Married,Male,1960-09-13
521,11520,AW00011520,Jada Morgan,Jada,Morgan,Canada,Married,Female,1960-10-08
522,11521,AW00011521,Ariana Peterson,Ariana,Peterson,United States,Married,Female,1977-12-01
523,11522,AW00011522,Christian Hughes,Christian,Hughes,United States,Married,Male,1972-06-17
524,11523,AW00011523,Lucas Taylor,Lucas,Taylor,Canada,Married,Male,1962-02-07
525,11524,AW00011524,Alyssa Jackson,Alyssa,Jackson,United States,Married,Female,1961-07-22
526,11525,AW00011525,Ariana Cook,Ariana,Cook,United States,Married,Female,1961-07-08
527,11526,AW00011526,Katherine Diaz,Katherine,Diaz,Canada,Married,Female,1973-01-30
528,11527,AW00011527,Jenna Green,Jenna,Green,United States,Married,Female,1961-12-02
529,11528,AW00011528,Joan Washington,Joan,Washington,United States,Married,Female,1968-08-15
530,11529,AW00011529,Austin Bryant,Austin,Bryant,United States,Married,Male,1963-05-16
531,11530,AW00011530,Andrew Martinez,Andrew,Martinez,Canada,Married,Male,1963-01-23
532,11531,AW00011531,Nina Yuan,Nina,Yuan,United States,Married,Female,1962-07-07
533,11532,AW00011532,Lauren Miller,Lauren,Miller,United States,Married,Female,1962-08-26
534,11533,AW00011533,Ebony Gill,Ebony,Gill,United States,Married,Female,1968-07-17
535,11534,AW00011534,Cameron Lewis,Cameron,Lewis,United States,Single,Male,1964-05-12
536,11535,AW00011535,Devin Nelson,Devin,Nelson,United States,Married,Male,1963-12-31
537,11536,AW00011536,Logan Chow,Logan,Chow,United States,Married,Male,1969-04-13
